C02020,C02170,C02013,C02016,C02050,C02060,C02068,C02070,C02090,C02100,C02105,C02110,C02122,C02130,C02150,C02158,C02164,C02180,C02185,C02188,C02195,C02198,C02220,C02230,C02240,C02261,C02275,C02282,C02290
252.8119119,232.2634041,264.0008596,270.2886193,240.4642059,214.8937182,264.3796558,253.5846123,272.6088588,254.800177,261.3707892,253.2272409,251.8004395,261.9989283,272.8558598,252.6130808,250.1062963,233.3374703,252.870317,270.8326787,292.0335861,261.0439787,277.8309492,262.3410804,259.9157388,261.5862891,307.047101,198.1009924,271.661509
259.8721575,262.2270762,223.8512523,269.1940189,265.5929594,289.6615529,281.6984664,277.3597975,260.8119457,292.6951635,247.3974556,273.7953362,271.9535059,224.1343305,278.9092377,259.2238784,274.7585696,241.0770679,272.0793634,271.7465222,250.282323,251.6350746,226.5338025,277.0986834,282.8859575,224.3966083,249.9741983,265.9722702,258.9277014
243.9875007,271.2717112,276.7382152,255.887435,274.3998297,253.1812336,278.8402287,316.7360586,263.4949288,242.3070404,263.2619545,245.2093237,256.2509747,275.2261979,247.7189088,276.6189235,245.2571183,264.8451012,267.7656406,264.0957534,263.6531995,276.5509917,269.5281508,233.3229647,271.523635,271.7446204,260.2515911,319.1252145,251.1735521
261.0178251,261.5144904,232.0861758,252.0671983,263.3066943,263.9500911,278.172052,262.5290294,282.782162,271.3328944,259.5477636,274.4995303,233.166016,277.4565302,251.5443913,280.3646014,294.9451018,272.7069064,268.5545582,268.3082809,247.9073528,295.3598458,266.0330986,285.7641687,292.9857323,235.4930834,247.1198036,229.1268965,267.6165012
287.2345278,256.3849137,291.2269781,259.2806916,288.8109534,246.0991239,275.259558,277.3047499,244.4821007,266.6868263,207.5947851,293.6874631,250.0689468,274.6677022,234.9007912,251.0183826,254.1312671,279.604876,265.569648,263.6309986,284.3200779,263.9298811,261.3718554,282.9978192,218.2634724,285.5716084,243.5449733,240.0032893,301.1046773
267.4817891,234.8010377,264.939003,279.5334679,261.8284241,206.4042743,251.8668804,238.296405,256.1816968,274.3407045,272.5484986,283.8576304,252.3862102,229.403259,264.5315217,276.2759511,247.8259907,270.6823877,230.7312725,255.0616651,287.264894,263.6299784,244.6011585,254.1422653,238.1558133,252.9506383,246.7540876,284.9334417,262.9220273
278.6177241,249.1085775,226.8449338,266.3653218,264.303212,306.7568037,279.6438118,267.0926957,277.0676187,254.4082106,261.7134401,293.4544171,254.1486278,266.5914076,298.5437789,288.7547687,256.0315426,275.6635669,257.5228856,255.0032442,252.1134491,248.0844235,262.3635239,257.4269334,273.0008308,297.2293587,268.5544405,237.416846,242.5413161
252.0797632,255.24713,256.8500783,252.299218,256.0685696,241.4065264,266.790997,238.2716038,274.6984311,247.8664719,253.9348563,273.1685475,256.9411803,262.3493065,235.845173,271.4785137,284.3364423,293.9047177,290.5203294,267.5582598,257.090023,268.9042938,238.6052875,294.8871683,245.4749657,239.8458799,264.2601248,261.2804077,274.3694295
291.9747692,248.7601112,253.0945241,254.9084521,288.9302512,277.7216839,283.3228568,276.9195097,260.7077907,280.2127659,270.450938,294.2153844,296.2535965,270.0311401,290.8702369,276.3493197,256.5357452,277.9353255,226.4483419,250.6212836,277.0701995,250.6060838,257.0450601,252.6869216,249.1536747,269.9486706,272.4986799,242.597733,241.2199384
286.9281205,249.5653732,249.4450775,266.7070177,269.7732462,269.1216076,300.0136506,282.6235022,269.6663394,245.9165366,265.1706215,262.7847626,295.9976243,242.6247743,251.773884,257.133226,300.8804135,268.7065469,255.1970108,265.8029951,253.1597555,257.1318583,245.3855222,263.0521732,291.0095471,268.6757019,265.5185683,267.3531449,284.762371
274.5434046,216.8536692,257.2708828,295.0459999,294.1469399,275.1187558,261.8498862,253.2054344,247.2519699,243.7947864,286.3253041,256.3056511,250.6380597,249.3975159,237.217648,273.6858091,239.3123735,256.2507256,252.9962061,280.2770988,221.6003099,283.2295539,252.6850122,239.0807503,263.4846178,276.4546411,255.6194778,234.7987453,241.4900301
240.8886097,275.9029391,250.8125289,231.1067981,244.334015,226.2604862,240.5830455,261.1749974,266.3509323,266.9655771,267.881016,297.3237061,257.62834,249.9042458,247.809091,291.8787829,263.2162522,284.2759202,254.6449195,244.7905176,279.9108672,254.9606066,294.1639558,244.0551993,302.5561117,264.9136381,233.0750319,282.4703176,275.4797275
273.7430051,227.3820425,248.7641366,244.1981437,237.6914129,286.0810921,258.8098101,245.1037298,246.2112842,252.1757705,266.7999786,287.7282346,263.3519339,281.9202236,253.4434956,240.7611741,255.9430736,219.9738481,258.0164619,256.9279788,217.7396,262.6099347,262.5522138,278.4553994,267.9167597,250.6584978,268.4051853,268.1871411,285.7124911
251.1330032,268.7656656,259.5190096,292.0067613,297.1312303,246.3324164,272.4395613,251.3583669,270.9127724,261.2494384,299.2749255,255.0514499,246.8514695,249.8425555,247.9216374,283.5749908,283.4757983,258.5353366,287.6065688,240.6687128,285.8144356,270.4779936,246.6861013,297.2054206,267.8346602,281.8745971,269.3191722,233.3965255,230.4812239
264.1177889,285.4504405,258.8289465,253.232203,263.217514,270.6390353,243.5121491,236.044774,277.1482634,232.400412,292.6326789,262.3960169,245.7791181,282.4245749,256.1003639,258.9465468,247.6050427,263.9947359,233.4893378,295.6869808,281.9385659,264.8417873,281.6565943,204.8415862,274.6353721,255.349531,216.5766966,256.6609872,279.4881108
265.6382926,242.5033322,258.631412,267.0592239,263.9891123,270.3787487,280.6827516,288.15067,275.1368218,220.9400653,265.2332112,262.0812261,271.251541,259.1481346,224.6492981,262.7773143,286.8549963,269.2969105,260.2675962,246.5679016,243.701531,277.1315684,294.3826818,271.7899892,254.1717637,238.0703706,296.5374067,251.4159956,266.7223303
247.6142882,272.3489528,260.4028692,294.7907519,244.8475368,267.7128373,270.0544615,278.6217475,266.6285377,242.2586851,260.8443944,282.3352976,282.8073203,241.6307817,205.4667667,261.9600503,258.1063485,247.8901576,300.0979171,267.1786682,288.6409833,250.2918302,240.6646535,269.2885032,269.3540546,297.1714609,277.5885801,268.9056571,284.9259637
263.1506529,282.8112638,265.3272876,265.6010656,244.2294324,246.1447534,260.4713541,263.3961845,289.403126,258.5685947,284.3436825,277.5430231,275.7069903,294.6624996,233.5834197,246.7631385,247.690422,246.9700891,246.7719657,235.9869687,258.0125851,251.9369019,269.7739434,284.7619748,266.9978346,284.0132956,266.6155886,252.304737,277.8729666
273.8069857,269.0684934,239.5389648,269.7306783,270.0117122,268.0111217,266.7971112,275.975249,280.8198524,248.8293925,266.0911534,252.4895526,268.2830922,250.5730713,243.0744901,254.5454918,258.0058464,273.5497305,239.8572189,260.879837,247.5987215,268.0659369,261.9005526,232.4646492,271.040927,233.4861267,273.0181922,261.2265697,222.7272874
263.2899874,246.4447761,239.4171487,249.6832295,279.6125007,291.7023207,229.4814625,280.0559409,288.7455047,256.4835426,231.4404267,236.9383916,282.6799519,266.5392076,260.4501962,283.2831488,247.386844,237.0488624,259.8953001,266.2287029,283.7677904,259.1901245,275.2719592,259.3752957,257.2381476,269.9346904,264.3238286,243.8133207,289.3151758
268.8411866,269.9040375,260.3284735,271.7651935,230.1094926,247.3825343,303.8506459,260.5882194,261.834407,270.4340025,244.7266066,267.0853056,263.539935,224.6332862,265.6819657,307.2048424,250.2116445,277.4233263,272.9765004,282.2749078,244.1828645,264.9574791,251.6097885,264.1433297,247.4739088,295.2689717,277.5262436,250.1308187,239.5392309
258.3156815,287.3397878,267.744313,260.2514723,267.6223217,270.3685921,250.1974556,263.3704703,246.8277413,248.9562167,274.6869046,240.3166713,255.2965216,229.9151081,282.867464,249.8898747,252.9985621,263.3493471,258.3089164,242.9920173,277.9698907,270.9530767,248.8919209,274.4694477,292.5013097,271.1841812,271.7960235,257.1214764,267.0613319
249.4861796,293.5478047,299.1356974,307.0811624,247.2235855,246.8855973,251.1696505,286.4838095,244.5148493,267.5200232,274.0203886,287.3733445,252.3888949,291.3427313,280.6850116,311.7953671,298.033948,255.5448524,250.5171187,254.384926,244.724235,244.2990658,314.5543591,267.6018702,257.5829314,270.3802705,278.8115201,262.5919603,295.217114
287.0838671,273.6638001,270.1604561,282.1663601,268.9013425,280.9349739,267.7804915,251.599684,277.5708777,256.02144,265.182198,265.8827888,262.001178,240.3542669,252.2544679,274.357866,254.1857728,283.8935563,262.5489932,282.3887542,270.8307006,246.852305,240.2946257,278.4734258,258.5298983,256.2176314,275.3392278,231.705944,255.8765857
236.1938399,261.9402209,261.402267,235.1675498,270.8585179,260.7400855,294.9400526,257.150967,248.5054172,310.8573241,255.55191,264.2538999,247.737763,245.8237685,274.2259731,292.7061762,292.2736917,280.4689781,273.5847126,252.7863787,229.103921,246.5400654,274.7658519,244.1887388,262.8422701,243.9692483,264.2173945,258.2009299,265.9482038
255.6528978,286.4284217,211.1167687,247.5171064,268.8351629,262.7578553,268.48476,292.1341137,283.5452177,257.0540753,252.8125992,242.4833225,295.5611644,259.3393574,254.5794414,271.697052,263.0176709,269.6173168,277.9960056,273.3176868,283.2603972,275.3439691,239.2538719,300.1836337,258.2576378,263.8172861,231.7660359,288.80382,253.8330562
251.4761472,227.9729878,225.459253,279.1875099,262.061668,279.3165016,223.2290122,264.3086322,232.4789954,290.7953087,222.0846495,251.6689791,262.905794,265.4874735,242.1463665,273.5294954,239.2976533,261.4168058,264.4528275,250.0940367,250.4917781,229.2164325,246.0104352,280.4180381,241.7620154,256.5323714,262.442379,296.6418996,287.2124778
278.7631876,254.0500035,261.7901974,280.4511435,260.9322725,237.7942628,258.2748189,265.3499545,257.3594644,241.7028105,221.4150544,260.826022,252.658674,274.3984175,244.1220845,262.3409911,243.2783794,312.1563558,311.7490263,243.9742947,226.1894781,231.3646666,251.6502888,253.3441182,239.7926749,234.5388307,266.9574703,239.676838,292.9546612
247.2586449,271.9183248,282.4292009,258.1290952,247.5506573,240.5264421,264.5275407,259.4686706,277.7882135,255.4932432,245.7089289,257.4357136,267.789137,228.1752887,265.0374202,283.4657154,263.9666771,261.9638889,273.8978608,247.1161829,229.8677166,262.5372404,255.0763452,280.0582989,251.7053473,231.6606059,316.8886722,248.775792,281.1675319
230.8640795,239.3291741,283.9669042,292.1780634,217.7805403,261.9635598,266.8464669,266.5639293,262.2829795,264.5459754,257.2052165,267.2837957,279.5710256,254.296344,267.1053852,270.8685439,226.059422,258.7784047,246.7873707,270.4516644,257.9063191,262.9685277,268.7589648,240.6124349,259.920348,263.3699708,253.1709175,237.9581719,263.5384509
292.439972,248.0235278,229.3522518,236.5607762,256.7381098,290.4394932,248.5170387,259.7290257,237.4049673,265.0814298,234.1551806,274.0709255,250.8126873,247.9751948,260.4374147,258.4070936,278.8256719,276.1270445,252.3901301,273.8854998,255.0980939,264.77289,269.0336205,287.6594696,247.8848748,274.2132891,251.518856,257.4962905,241.3357508
256.1863656,259.1773906,266.7570619,295.8411587,277.0881321,261.6100959,270.7358538,256.1013077,284.7397292,240.1433339,249.4273607,279.122377,247.2329573,262.8480082,291.6112157,293.6979961,255.685584,284.3414293,259.1217944,265.0031212,289.4794981,249.2947162,251.1018154,228.9098473,290.0403227,256.9897601,276.0848349,289.4632693,254.3662915
283.931403,243.4640594,275.0147259,277.9678183,273.6129277,254.1605382,272.7894969,264.1724874,270.2767809,271.6370315,297.5053722,284.1727529,249.6648341,309.1393008,253.0602561,276.2912148,263.3368637,258.2084577,300.1739725,287.7775954,278.279213,282.3460367,225.1654563,279.7020827,282.9822107,282.1484086,281.3070997,265.0679456,261.2736263
262.5500528,245.6911427,237.1373609,315.4005565,296.4290196,271.8427596,299.1899873,289.1474701,292.8169318,276.8899295,246.6813397,241.7428478,265.2582386,252.1864379,253.8331205,267.4819467,269.5457097,238.34316,256.4403787,282.8180557,256.238588,304.4867497,267.4158453,287.6615183,244.7410862,241.6093756,243.3350203,252.6328501,299.2324166
247.663518,266.2825472,242.3289261,268.4197106,300.5546848,262.8705665,265.6308569,263.7657357,248.3312443,246.0117103,282.6072026,217.1828363,232.0269124,265.0805182,261.2581012,279.3005305,254.6544603,243.134763,242.6225547,264.6865505,262.4549972,251.8311635,266.6477767,298.895454,256.5591881,268.5387844,265.5683169,253.9703405,225.1835355
243.254385,230.7107045,269.2785074,268.1966287,258.2372659,272.405064,257.2272702,279.8377409,229.226091,245.5704467,242.425625,208.5976531,280.0397659,263.931101,259.4540188,235.1555575,253.5674891,234.2116004,267.854066,283.2392799,260.1311553,297.610384,263.0867064,245.2959095,262.1282396,306.9123642,270.1827562,260.5364194,268.9168042
246.3557737,275.7834653,233.8876702,265.1284523,223.581291,246.860004,239.8234594,292.085564,274.6541137,245.7502086,265.1385989,300.5229239,297.7775755,237.2832645,244.8994592,254.8744275,275.5858298,250.5852646,283.5430684,267.401754,247.3421133,267.7493896,279.6058951,254.0569782,278.0285252,241.0285325,256.1055691,260.5917857,272.5205138
251.5232386,249.000611,269.9338277,254.198674,257.7298608,228.9837728,229.489461,265.8585621,244.5501133,236.4227874,244.7542867,254.1471392,263.3550504,260.9826246,259.7837246,298.3904512,274.790804,273.7297101,261.4916381,266.0164824,285.898474,251.3328334,243.7483036,262.6354851,244.5254915,269.977029,285.941758,280.609291,233.0867248
270.565243,275.7865807,299.0859026,265.7282594,225.2948499,252.0900682,274.0462862,289.5646227,262.738415,247.8262442,267.46289,274.5272575,267.7360887,270.5950105,272.6178952,234.8575057,238.5296196,272.6275558,254.9281937,250.4224866,248.9928448,279.4369657,266.8801097,252.3545165,268.3736953,286.8303763,262.7374837,257.603617,263.9133522
271.7866174,258.9584099,256.8279057,286.9913113,293.107315,278.2999965,243.1232077,285.061634,183.4435161,256.697208,273.4208905,256.1700679,288.7169314,279.1800933,219.6723452,252.1591503,277.8555227,257.4559539,230.1891583,233.8282327,247.9551855,266.8814652,262.3264451,259.9379303,272.0635809,255.4728408,255.4144257,254.8233015,318.1421137
271.0491033,264.6863371,266.8720345,283.2382897,291.0109883,235.1953929,261.6832448,267.9216543,253.1721737,297.9816071,291.5511044,244.4872231,244.7222522,280.1891073,257.4879671,240.7328738,264.9341044,268.9909338,228.965868,287.6617321,269.5744555,252.2862635,245.9673842,254.4446446,254.0160637,273.8854801,288.8610659,284.8409434,218.4677698
262.9636343,244.5136274,227.2035519,219.9547301,274.8098677,244.3021822,248.3694824,261.1955637,242.9033226,255.9414872,254.3000884,267.9822586,280.4942496,269.7687714,278.4056151,270.4489141,259.2043179,256.9576529,256.6615455,248.8070447,249.6093682,277.5517538,276.7179105,257.2851836,259.3467451,263.9016054,261.4357887,258.139802,264.4151645
268.9528904,240.5433311,271.2579065,248.8160893,253.1676049,289.6088264,280.4037001,240.6596268,245.5990386,286.8493183,235.0098027,271.4383203,282.410785,286.8657437,257.1987988,280.7161434,246.3529317,285.858188,252.1973966,278.8924021,259.9294938,243.2366325,259.7926532,242.5664571,267.3480353,230.4672094,263.7313756,273.3033154,256.3645673
216.6316725,209.4679704,268.1263033,283.7872463,259.5830978,291.1404956,267.026153,251.2495385,264.1405141,264.5289706,284.3991462,234.0758536,263.8618416,250.9379327,274.792921,254.2517942,268.4032642,257.0828984,281.545134,246.061737,285.5910548,268.4506232,265.5492779,253.7816996,302.5879068,272.7128408,289.6912375,279.2160241,249.550485
260.4057037,261.8493594,288.0619806,254.7619505,251.2473781,243.9762708,294.2004124,267.3968575,221.9716016,258.0724825,265.9680729,265.0214121,251.8802718,253.9237532,252.2788124,249.630149,246.3668868,292.5453929,301.4817514,247.1642327,266.6895555,291.1782166,262.7920751,258.7488393,261.9658235,297.3497707,271.0959353,250.2226664,260.3686953
259.5757077,256.8926725,257.4467104,286.0059701,256.9597341,260.1716269,280.9110761,303.2491519,249.2396486,266.0903199,296.3927192,295.0272766,284.3107209,282.6433008,269.4967906,245.0670795,280.2722911,221.5650188,256.694786,250.9228298,227.9400535,273.3479767,292.142898,278.1813382,244.6072986,262.3448253,270.7210523,240.1907386,292.7379986
245.8544918,266.2462012,243.3782199,275.0794322,234.7545907,246.7039117,277.6618496,236.7962794,259.6576086,268.0731557,304.2762994,298.838524,253.5494949,270.3675632,264.2936495,287.5954552,264.0974073,278.4075655,261.1460072,259.369258,266.2602216,228.6593222,254.6582041,206.9421445,299.2098617,257.3083565,246.8309092,242.3659556,233.6089791
269.9519955,276.3960185,287.0152847,301.7035933,289.6459486,242.4579039,262.570143,250.7963141,269.1130925,257.1842084,247.2282465,257.4305087,272.8653672,268.4415852,303.1380086,276.2949686,228.9731608,270.8073928,283.3004625,224.4084162,268.0904666,277.954927,247.707273,258.1257707,227.7171447,277.828427,198.6819693,237.320124,280.7269606
280.3441468,264.2531892,272.5280048,239.1126668,238.3355285,282.4642649,234.2591697,226.5439781,234.3401888,239.1130592,257.9255295,257.9408043,269.4798072,293.4286205,271.4430638,262.3237423,232.5966114,283.7306492,278.3774897,232.2398061,258.3019692,249.3081907,246.9964008,274.4250593,260.9283824,262.5832189,247.1177313,264.1347017,277.5688087
242.8104897,262.8679892,255.9550294,242.4114272,229.8527416,252.3106589,265.6572177,259.5040081,291.3597959,240.2070115,271.610079,254.8191158,269.482522,257.7191428,268.2505083,268.105917,261.6034399,279.011593,264.7672976,256.8955519,262.2376315,282.6470098,296.3725761,267.4097216,249.6036046,263.1815903,279.0262976,266.2045227,237.0298424
